,Unnamed: 0,Area Name,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS
2401,165,Milam County,Fourth Quarter,95.0,1038.0,3.2,833.0,-4.3,"Trade,Transportation, and Utilities",48331.0
2402,166,Mills County,Fourth Quarter,29.0,281.0,3.3,608.0,8.0,"Trade,Transportation, and Utilities",48333.0
2403,167,Mitchell County,Fourth Quarter,39.0,273.0,0.4,809.0,-1.1,"Trade,Transportation, and Utilities",48335.0
2404,168,Montague County,Fourth Quarter,119.0,1023.0,1.4,783.0,13.3,"Trade,Transportation, and Utilities",48337.0
2405,169,Montgomery County,Fourth Quarter,2338.0,37717.0,5.2,855.0,4.3,"Trade,Transportation, and Utilities",48339.0
2406,170,Moore County,Fourth Quarter,136.0,1677.0,-8.0,888.0,7.4,"Trade,Transportation, and Utilities",48341.0
2407,171,Morris County,Fourth Quarter,53.0,646.0,0.3,780.0,11.7,"Trade,Transportation, and Utilities",48343.0
2408,172,Motley County,Fourth Quarter,7.0,67.0,1.5,488.0,-1.4,"Trade,Transportation, and Utilities",48345.0
2409,173,Nacogdoches County,Fourth Quarter,291.0,3866.0,-2.2,667.0,2.8,"Trade,Transportation, and Utilities",48347.0
2410,174,Navarro County,Fourth Quarter,243.0,3394.0,-0.4,704.0,3.1,"Trade,Transportation, and Utilities",48349.0
2411,175,Newton County,Fourth Quarter,39.0,239.0,17.2,761.0,49.8,"Trade,Transportation, and Utilities",48351.0
2412,176,Nolan County,Fourth Quarter,92.0,1120.0,0.4,824.0,3.1,"Trade,Transportation, and Utilities",48353.0
2413,177,Nueces County,Fourth Quarter,1788.0,29503.0,-0.3,815.0,5.6,"Trade,Transportation, and Utilities",48355.0
2414,178,Ochiltree County,Fourth Quarter,99.0,877.0,-2.4,840.0,7.6,"Trade,Transportation, and Utilities",48357.0
2415,179,Oldham County,Fourth Quarter,17.0,97.0,-4.9,1181.0,15.2,"Trade,Transportation, and Utilities",48359.0
2416,180,Orange County,Fourth Quarter,365.0,4489.0,1.8,822.0,12.1,"Trade,Transportation, and Utilities",48361.0
2417,181,Palo Pinto County,Fourth Quarter,165.0,1614.0,2.9,689.0,-0.6,"Trade,Transportation, and Utilities",48363.0
2418,182,Panola County,Fourth Quarter,128.0,1446.0,5.9,953.0,12.4,"Trade,Transportation, and Utilities",48365.0
2419,183,Parker County,Fourth Quarter,583.0,7577.0,7.8,841.0,7.1,"Trade,Transportation, and Utilities",48367.0
2420,184,Parmer County,Fourth Quarter,70.0,483.0,-1.0,847.0,6.4,"Trade,Transportation, and Utilities",48369.0
2421,185,Pecos County,Fourth Quarter,110.0,1139.0,-7.7,979.0,18.2,"Trade,Transportation, and Utilities",48371.0
2422,186,Polk County,Fourth Quarter,196.0,2156.0,-3.4,675.0,3.5,"Trade,Transportation, and Utilities",48373.0
2423,187,Potter County,Fourth Quarter,879.0,15226.0,-4.2,823.0,4.4,"Trade,Transportation, and Utilities",48375.0
2424,188,Presidio County,Fourth Quarter,43.0,279.0,-2.4,522.0,10.1,"Trade,Transportation, and Utilities",48377.0
2425,189,Rains County,Fourth Quarter,46.0,372.0,-9.5,689.0,11.9,"Trade,Transportation, and Utilities",48379.0
2426,190,Randall County,Fourth Quarter,521.0,8436.0,-1.9,752.0,0.5,"Trade,Transportation, and Utilities",48381.0
2427,191,Reagan County,Fourth Quarter,35.0,653.0,32.7,1423.0,7.8,"Trade,Transportation, and Utilities",48383.0
2428,192,Real County,Fourth Quarter,22.0,132.0,15.8,432.0,-11.1,"Trade,Transportation, and Utilities",48385.0
2429,193,Red River County,Fourth Quarter,54.0,324.0,-11.7,654.0,-1.7,"Trade,Transportation, and Utilities",48387.0
2430,194,Reeves County,Fourth Quarter,81.0,1224.0,39.2,960.0,26.1,"Trade,Transportation, and Utilities",48389.0
2431,195,Refugio County,Fourth Quarter,33.0,353.0,-2.8,681.0,0.0,"Trade,Transportation, and Utilities",48391.0
2432,196,Roberts County,Fourth Quarter,5.0,17.0,-46.9,538.0,-21.5,"Trade,Transportation, and Utilities",48393.0
2433,197,Robertson County,Fourth Quarter,91.0,1191.0,12.7,1129.0,0.8,"Trade,Transportation, and Utilities",48395.0
2434,198,Rockwall County,Fourth Quarter,471.0,7038.0,0.8,752.0,5.2,"Trade,Transportation, and Utilities",48397.0
2435,199,Runnels County,Fourth Quarter,59.0,568.0,0.7,672.0,-8.1,"Trade,Transportation, and Utilities",48399.0
2436,200,Rusk County,Fourth Quarter,186.0,2341.0,-3.0,911.0,-30.2,"Trade,Transportation, and Utilities",48401.0
2437,201,Sabine County,Fourth Quarter,51.0,369.0,1.7,441.0,1.6,"Trade,Transportation, and Utilities",48403.0
2438,202,San Augustine County,Fourth Quarter,45.0,509.0,24.1,875.0,-0.6,"Trade,Transportation, and Utilities",48405.0
2439,203,San Jacinto County,Fourth Quarter,54.0,359.0,4.4,602.0,-1.1,"Trade,Transportation, and Utilities",48407.0
2440,204,San Patricio County,Fourth Quarter,218.0,3097.0,-9.8,740.0,3.4,"Trade,Transportation, and Utilities",48409.0
2441,205,San Saba County,Fourth Quarter,50.0,646.0,-1.2,869.0,2.8,"Trade,Transportation, and Utilities",48411.0
2442,206,Schleicher County,Fourth Quarter,12.0,107.0,-7.8,999.0,17.8,"Trade,Transportation, and Utilities",48413.0
2443,207,Scurry County,Fourth Quarter,105.0,1551.0,11.9,988.0,7.9,"Trade,Transportation, and Utilities",48415.0
2444,208,Shackelford County,Fourth Quarter,35.0,190.0,-5.0,783.0,-2.9,"Trade,Transportation, and Utilities",48417.0
2445,209,Shelby County,Fourth Quarter,141.0,1425.0,-5.9,710.0,8.7,"Trade,Transportation, and Utilities",48419.0
2446,210,Sherman County,Fourth Quarter,26.0,164.0,-11.8,1189.0,4.5,"Trade,Transportation, and Utilities",48421.0
2447,211,Smith County,Fourth Quarter,1267.0,22839.0,2.1,799.0,8.6,"Trade,Transportation, and Utilities",48423.0
2448,212,Somervell County,Fourth Quarter,50.0,1411.0,4.0,1561.0,-7.9,"Trade,Transportation, and Utilities",48425.0
2449,213,Starr County,Fourth Quarter,165.0,2034.0,0.4,522.0,4.8,"Trade,Transportation, and Utilities",48427.0
2450,214,Stephens County,Fourth Quarter,55.0,489.0,-10.4,570.0,16.6,"Trade,Transportation, and Utilities",48429.0
2451,215,Sterling County,Fourth Quarter,14.0,92.0,-11.5,781.0,2.0,"Trade,Transportation, and Utilities",48431.0
2452,216,Stonewall County,Fourth Quarter,14.0,49.0,8.9,809.0,-12.5,"Trade,Transportation, and Utilities",48433.0
2453,217,Sutton County,Fourth Quarter,40.0,564.0,0.5,1470.0,15.3,"Trade,Transportation, and Utilities",48435.0
2454,218,Swisher County,Fourth Quarter,37.0,303.0,-1.3,630.0,4.1,"Trade,Transportation, and Utilities",48437.0
2455,219,Tarrant County,Fourth Quarter,9609.0,222592.0,0.2,996.0,5.6,"Trade,Transportation, and Utilities",48439.0
2456,220,Taylor County,Fourth Quarter,791.0,12328.0,1.7,772.0,8.4,"Trade,Transportation, and Utilities",48441.0
2457,221,Terrell County,Fourth Quarter,11.0,34.0,-17.1,651.0,20.1,"Trade,Transportation, and Utilities",48443.0
2458,222,Terry County,Fourth Quarter,67.0,646.0,-11.0,942.0,5.0,"Trade,Transportation, and Utilities",48445.0
2459,223,Throckmorton County,Fourth Quarter,15.0,96.0,-1.0,559.0,4.3,"Trade,Transportation, and Utilities",48447.0
2460,224,Titus County,Fourth Quarter,182.0,2513.0,4.8,716.0,3.2,"Trade,Transportation, and Utilities",48449.0
2461,225,Tom Green County,Fourth Quarter,612.0,9449.0,2.6,766.0,6.2,"Trade,Transportation, and Utilities",48451.0
2462,226,Travis County,Fourth Quarter,6365.0,114129.0,2.8,1172.0,7.4,"Trade,Transportation, and Utilities",48453.0
2463,227,Trinity County,Fourth Quarter,51.0,358.0,-5.3,606.0,9.6,"Trade,Transportation, and Utilities",48455.0
2464,228,Tyler County,Fourth Quarter,78.0,734.0,-10.6,668.0,3.4,"Trade,Transportation, and Utilities",48457.0
2465,229,Upshur County,Fourth Quarter,111.0,1162.0,0.6,730.0,5.0,"Trade,Transportation, and Utilities",48459.0
2466,230,Upton County,Fourth Quarter,24.0,331.0,5.8,1213.0,17.8,"Trade,Transportation, and Utilities",48461.0
2467,231,Uvalde County,Fourth Quarter,163.0,1986.0,-4.2,655.0,5.0,"Trade,Transportation, and Utilities",48463.0
2468,232,Val Verde County,Fourth Quarter,235.0,3775.0,9.1,586.0,-1.8,"Trade,Transportation, and Utilities",48465.0
2469,233,Van Zandt County,Fourth Quarter,220.0,2205.0,6.5,719.0,4.2,"Trade,Transportation, and Utilities",48467.0
2470,234,Victoria County,Fourth Quarter,564.0,9995.0,3.2,866.0,11.5,"Trade,Transportation, and Utilities",48469.0
2471,236,Waller County,Fourth Quarter,183.0,2942.0,-2.0,837.0,5.5,"Trade,Transportation, and Utilities",48473.0
2472,237,Ward County,Fourth Quarter,85.0,1062.0,14.6,1128.0,13.4,"Trade,Transportation, and Utilities",48475.0
2473,238,Washington County,Fourth Quarter,200.0,3410.0,-0.6,732.0,6.1,"Trade,Transportation, and Utilities",48477.0
2474,239,Webb County,Fourth Quarter,2318.0,30964.0,-0.1,693.0,4.1,"Trade,Transportation, and Utilities",48479.0
2475,240,Wharton County,Fourth Quarter,286.0,3761.0,4.3,776.0,3.2,"Trade,Transportation, and Utilities",48481.0
2476,241,Wheeler County,Fourth Quarter,46.0,355.0,6.3,666.0,-3.1,"Trade,Transportation, and Utilities",48483.0
2477,242,Wichita County,Fourth Quarter,716.0,10609.0,1.4,687.0,3.0,"Trade,Transportation, and Utilities",48485.0
2478,243,Wilbarger County,Fourth Quarter,67.0,923.0,-1.7,829.0,4.1,"Trade,Transportation, and Utilities",48487.0
2479,244,Willacy County,Fourth Quarter,52.0,427.0,-0.7,626.0,0.8,"Trade,Transportation, and Utilities",48489.0
2480,245,Williamson County,Fourth Quarter,2024.0,41457.0,5.5,1065.0,4.5,"Trade,Transportation, and Utilities",48491.0
2481,246,Wilson County,Fourth Quarter,143.0,1816.0,13.7,681.0,11.5,"Trade,Transportation, and Utilities",48493.0
2482,247,Winkler County,Fourth Quarter,45.0,594.0,11.4,922.0,8.3,"Trade,Transportation, and Utilities",48495.0
2483,248,Wise County,Fourth Quarter,316.0,4104.0,1.5,912.0,2.8,"Trade,Transportation, and Utilities",48497.0
2484,249,Wood County,Fourth Quarter,179.0,1837.0,-2.1,709.0,1.1,"Trade,Transportation, and Utilities",48499.0
2485,250,Yoakum County,Fourth Quarter,61.0,588.0,1.4,939.0,-2.5,"Trade,Transportation, and Utilities",48501.0
2486,251,Young County,Fourth Quarter,111.0,1045.0,-1.8,708.0,-4.8,"Trade,Transportation, and Utilities",48503.0
2487,252,Zapata County,Fourth Quarter,35.0,331.0,-9.8,584.0,7.0,"Trade,Transportation, and Utilities",48505.0
2488,253,Zavala County,Fourth Quarter,28.0,286.0,0.4,865.0,18.5,"Trade,Transportation, and Utilities",48507.0
2489,254, ,,,,,,,,
2490,0,Anderson County,Fourth Quarter,36.0,72.0,148.3,892.0,-10.0,Unclassified,48001.0
2491,1,Andrews County,Fourth Quarter,1.0,13.0,,1378.0,,Unclassified,48003.0
2492,2,Angelina County,Fourth Quarter,6.0,6.0,200.0,1071.0,21.4,Unclassified,48005.0
2493,3,Aransas County,Fourth Quarter,9.0,25.0,316.7,475.0,-7.0,Unclassified,48007.0
2494,4,Archer County,Fourth Quarter,1.0,,,,,Unclassified,48009.0
2495,5,Armstrong County,Fourth Quarter,1.0,3.0,,568.0,,Unclassified,48011.0
2496,6,Atascosa County,Fourth Quarter,7.0,8.0,-20.0,423.0,-21.7,Unclassified,48013.0
2497,7,Austin County,Fourth Quarter,21.0,39.0,-23.5,1357.0,20.3,Unclassified,48015.0
2498,8,Bailey County,Fourth Quarter,6.0,,,,,Unclassified,48017.0
2499,9,Bandera County,Fourth Quarter,1.0,4.0,33.3,379.0,-29.7,Unclassified,48019.0
2500,10,Bastrop County,Fourth Quarter,13.0,,,,,Unclassified,48021.0
2501,11,Baylor County,Fourth Quarter,1.0,2.0,,234.0,,Unclassified,48023.0
2502,12,Bee County,Fourth Quarter,4.0,8.0,60.0,467.0,55.1,Unclassified,48025.0
2503,13,Bell County,Fourth Quarter,29.0,31.0,-13.9,546.0,14.9,Unclassified,48027.0
2504,14,Bexar County,Fourth Quarter,383.0,780.0,124.1,631.0,-9.5,Unclassified,48029.0
2505,15,Blanco County,Fourth Quarter,1.0,1.0,,2399.0,,Unclassified,48031.0
2506,16,Borden County,Fourth Quarter,2.0,,,,,Unclassified,48033.0
2507,17,Bosque County,Fourth Quarter,4.0,18.0,350.0,506.0,12.2,Unclassified,48035.0
2508,18,Bowie County,Fourth Quarter,18.0,26.0,73.3,731.0,-17.5,Unclassified,48037.0
2509,19,Brazoria County,Fourth Quarter,55.0,120.0,155.3,703.0,-0.1,Unclassified,48039.0
2510,20,Brazos County,Fourth Quarter,61.0,159.0,114.9,441.0,43.2,Unclassified,48041.0
2511,21,Brewster County,Fourth Quarter,3.0,5.0,150.0,618.0,-74.1,Unclassified,48043.0
2512,22,Briscoe County,Fourth Quarter,1.0,,,,,Unclassified,48045.0
2513,23,Brooks County,Fourth Quarter,1.0,0.0,,0.0,,Unclassified,48047.0
2514,24,Brown County,Fourth Quarter,5.0,14.0,,643.0,,Unclassified,48049.0
2515,25,Burleson County,Fourth Quarter,8.0,18.0,63.6,408.0,48.9,Unclassified,48051.0
2516,26,Burnet County,Fourth Quarter,13.0,18.0,125.0,1151.0,84.5,Unclassified,48053.0
2517,27,Caldwell County,Fourth Quarter,5.0,,,,,Unclassified,48055.0
2518,28,Calhoun County,Fourth Quarter,5.0,14.0,0.0,759.0,185.3,Unclassified,48057.0
2519,29,Callahan County,Fourth Quarter,1.0,1.0,,580.0,,Unclassified,48059.0
2520,30,Cameron County,Fourth Quarter,67.0,225.0,155.7,539.0,9.8,Unclassified,48061.0
2521,31,Camp County,Fourth Quarter,2.0,,,,,Unclassified,48063.0
2522,32,Carson County,Fourth Quarter,2.0,,,,,Unclassified,48065.0
2523,33,Cass County,Fourth Quarter,3.0,2.0,-66.7,534.0,77.4,Unclassified,48067.0
2524,34,Castro County,Fourth Quarter,4.0,6.0,,694.0,,Unclassified,48069.0
2525,35,Chambers County,Fourth Quarter,11.0,24.0,60.0,659.0,51.5,Unclassified,48071.0
2526,36,Cherokee County,Fourth Quarter,8.0,16.0,77.8,467.0,61.0,Unclassified,48073.0
2527,37,Clay County,Fourth Quarter,1.0,,,,,Unclassified,48077.0
2528,38,Cochran County,Fourth Quarter,3.0,8.0,,610.0,,Unclassified,48079.0
2529,39,Coke County,Fourth Quarter,2.0,,,,,Unclassified,48081.0
2530,40,Coleman County,Fourth Quarter,2.0,,,,,Unclassified,48083.0
2531,41,Collin County,Fourth Quarter,317.0,564.0,26.7,946.0,23.8,Unclassified,48085.0
2532,42,Collingsworth County,Fourth Quarter,2.0,,,,,Unclassified,48087.0
2533,43,Colorado County,Fourth Quarter,4.0,3.0,,2030.0,,Unclassified,48089.0
2534,44,Comal County,Fourth Quarter,29.0,40.0,-32.2,696.0,9.3,Unclassified,48091.0
2535,45,Comanche County,Fourth Quarter,3.0,,,,,Unclassified,48093.0
2536,46,Concho County,Fourth Quarter,2.0,,,,,Unclassified,48095.0
2537,47,Cooke County,Fourth Quarter,1.0,1.0,-95.5,808.0,37.4,Unclassified,48097.0
2538,48,Coryell County,Fourth Quarter,12.0,32.0,113.3,845.0,97.0,Unclassified,48099.0
2539,49,Cottle County,Fourth Quarter,3.0,,,,,Unclassified,48101.0
2540,50,Crane County,Fourth Quarter,1.0,0.0,,0.0,-100.0,Unclassified,48103.0
2541,51,Crosby County,Fourth Quarter,3.0,,,,,Unclassified,48107.0
2542,52,Culberson County,Fourth Quarter,1.0,,,,,Unclassified,48109.0
2543,53,Dallam County,Fourth Quarter,9.0,18.0,100.0,589.0,185.9,Unclassified,48111.0
2544,54,Dallas County,Fourth Quarter,920.0,1822.0,43.8,917.0,12.4,Unclassified,48113.0
2545,55,Dawson County,Fourth Quarter,4.0,13.0,225.0,429.0,-17.8,Unclassified,48115.0
2546,56,Deaf Smith County,Fourth Quarter,3.0,3.0,200.0,438.0,-29.9,Unclassified,48117.0
2547,57,Delta County,Fourth Quarter,2.0,5.0,,534.0,,Unclassified,48119.0
2548,58,Denton County,Fourth Quarter,140.0,310.0,78.2,934.0,-7.2,Unclassified,48121.0
2549,59,DeWitt County,Fourth Quarter,4.0,3.0,-83.3,3771.0,999.4,Unclassified,48123.0
2550,60,Dimmit County,Fourth Quarter,2.0,,,,,Unclassified,48127.0
2551,61,Donley County,Fourth Quarter,3.0,,,,,Unclassified,48129.0
2552,62,Duval County,Fourth Quarter,3.0,,,,,Unclassified,48131.0
2553,63,Eastland County,Fourth Quarter,1.0,1.0,,1635.0,,Unclassified,48133.0
2554,64,Ector County,Fourth Quarter,25.0,49.0,880.0,578.0,-57.6,Unclassified,48135.0
2555,65,Edwards County,Fourth Quarter,1.0,,,,,Unclassified,48137.0
2556,66,Ellis County,Fourth Quarter,26.0,56.0,55.6,606.0,-7.3,Unclassified,48139.0
2557,67,El Paso County,Fourth Quarter,147.0,299.0,60.8,648.0,31.7,Unclassified,48141.0
2558,68,Erath County,Fourth Quarter,11.0,14.0,75.0,361.0,35.7,Unclassified,48143.0
2559,69,Falls County,Fourth Quarter,1.0,,,,,Unclassified,48145.0
2560,70,Fannin County,Fourth Quarter,2.0,4.0,0.0,308.0,4.1,Unclassified,48147.0
2561,71,Fayette County,Fourth Quarter,10.0,14.0,7.7,339.0,-52.7,Unclassified,48149.0
2562,72,Fisher County,Fourth Quarter,3.0,,,,,Unclassified,48151.0
2563,73,Floyd County,Fourth Quarter,4.0,,,,,Unclassified,48153.0
2564,74,Foard County,Fourth Quarter,2.0,,,,,Unclassified,48155.0
2565,75,Fort Bend County,Fourth Quarter,218.0,295.0,66.7,716.0,0.1,Unclassified,48157.0
2566,76,Franklin County,Fourth Quarter,3.0,,,,,Unclassified,48159.0
2567,77,Freestone County,Fourth Quarter,5.0,13.0,,704.0,,Unclassified,48161.0
2568,78,Frio County,Fourth Quarter,3.0,,,,,Unclassified,48163.0
2569,79,Gaines County,Fourth Quarter,6.0,12.0,20.0,663.0,-42.2,Unclassified,48165.0
2570,80,Galveston County,Fourth Quarter,84.0,190.0,90.0,632.0,20.6,Unclassified,48167.0
2571,81,Garza County,Fourth Quarter,3.0,13.0,,279.0,,Unclassified,48169.0
2572,82,Gillespie County,Fourth Quarter,4.0,6.0,-53.8,595.0,180.7,Unclassified,48171.0
2573,83,Glasscock County,Fourth Quarter,1.0,2.0,,286.0,,Unclassified,48173.0
2574,84,Goliad County,Fourth Quarter,1.0,,,,,Unclassified,48175.0
2575,85,Gonzales County,Fourth Quarter,5.0,10.0,42.9,386.0,-34.6,Unclassified,48177.0
2576,86,Gray County,Fourth Quarter,4.0,28.0,,274.0,,Unclassified,48179.0
2577,87,Grayson County,Fourth Quarter,27.0,64.0,42.2,557.0,15.3,Unclassified,48181.0
2578,88,Gregg County,Fourth Quarter,22.0,64.0,156.0,432.0,-4.4,Unclassified,48183.0
2579,89,Grimes County,Fourth Quarter,3.0,2.0,100.0,542.0,-39.8,Unclassified,48185.0
2580,90,Guadalupe County,Fourth Quarter,25.0,39.0,77.3,692.0,17.1,Unclassified,48187.0
2581,91,Hale County,Fourth Quarter,10.0,24.0,100.0,706.0,27.4,Unclassified,48189.0
2582,92,Hall County,Fourth Quarter,2.0,,,,,Unclassified,48191.0
2583,93,Hamilton County,Fourth Quarter,1.0,2.0,,286.0,,Unclassified,48193.0
2584,94,Hansford County,Fourth Quarter,1.0,,,,,Unclassified,48195.0
2585,95,Hardeman County,Fourth Quarter,1.0,,,,,Unclassified,48197.0
2586,96,Hardin County,Fourth Quarter,6.0,10.0,400.0,579.0,60.8,Unclassified,48199.0
2587,97,Harris County,Fourth Quarter,1220.0,2295.0,42.0,753.0,18.0,Unclassified,48201.0
2588,98,Harrison County,Fourth Quarter,10.0,34.0,240.0,338.0,11.2,Unclassified,48203.0
2589,99,Haskell County,Fourth Quarter,2.0,,,,,Unclassified,48207.0
2590,100,Hays County,Fourth Quarter,38.0,38.0,322.2,651.0,47.0,Unclassified,48209.0
2591,101,Hemphill County,Fourth Quarter,1.0,1.0,,577.0,,Unclassified,48211.0
2592,102,Henderson County,Fourth Quarter,10.0,14.0,-6.7,595.0,3.8,Unclassified,48213.0
2593,103,Hidalgo County,Fourth Quarter,188.0,359.0,106.3,452.0,42.6,Unclassified,48215.0
2594,104,Hill County,Fourth Quarter,4.0,8.0,700.0,369.0,-74.1,Unclassified,48217.0
2595,105,Hockley County,Fourth Quarter,5.0,19.0,216.7,373.0,6.0,Unclassified,48219.0
2596,106,Hood County,Fourth Quarter,11.0,26.0,766.7,592.0,71.1,Unclassified,48221.0
2597,107,Hopkins County,Fourth Quarter,5.0,4.0,-50.0,675.0,12.5,Unclassified,48223.0
2598,108,Houston County,Fourth Quarter,28.0,64.0,33.3,1315.0,67.9,Unclassified,48225.0
2599,109,Howard County,Fourth Quarter,5.0,10.0,400.0,473.0,-64.6,Unclassified,48227.0
2600,110,Hudspeth County,Fourth Quarter,2.0,2.0,,1716.0,,Unclassified,48229.0
2601,111,Hunt County,Fourth Quarter,12.0,34.0,100.0,499.0,30.6,Unclassified,48231.0
2602,112,Hutchinson County,Fourth Quarter,4.0,20.0,,363.0,,Unclassified,48233.0
2603,113,Jack County,Fourth Quarter,2.0,,,,,Unclassified,48237.0
2604,114,Jackson County,Fourth Quarter,5.0,7.0,-12.5,249.0,-28.0,Unclassified,48239.0
2605,115,Jasper County,Fourth Quarter,2.0,8.0,14.3,570.0,65.7,Unclassified,48241.0
2606,116,Jefferson County,Fourth Quarter,32.0,105.0,275.0,516.0,96.2,Unclassified,48245.0
2607,117,Jim Hogg County,Fourth Quarter,1.0,0.0,,0.0,,Unclassified,48247.0
2608,118,Jim Wells County,Fourth Quarter,3.0,5.0,66.7,429.0,89.0,Unclassified,48249.0
2609,119,Johnson County,Fourth Quarter,36.0,40.0,-18.4,740.0,33.8,Unclassified,48251.0
2610,120,Jones County,Fourth Quarter,2.0,,,,,Unclassified,48253.0
2611,121,Karnes County,Fourth Quarter,4.0,,,,,Unclassified,48255.0
2612,122,Kaufman County,Fourth Quarter,19.0,39.0,5.4,1344.0,121.4,Unclassified,48257.0
2613,123,Kendall County,Fourth Quarter,9.0,11.0,-8.3,500.0,17.1,Unclassified,48259.0
