,Area Name,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS
144,Morris County,Second Quarter,2.0,1.0,,254.0,,Unclassified,48343.0
145,Motley County,Second Quarter,1.0,,,,,Unclassified,48345.0
146,Nacogdoches County,Second Quarter,5.0,16.0,300.0,319.0,-7.0,Unclassified,48347.0
147,Navarro County,Second Quarter,7.0,17.0,142.9,412.0,88.1,Unclassified,48349.0
148,Nolan County,Second Quarter,5.0,9.0,50.0,578.0,126.7,Unclassified,48353.0
149,Nueces County,Second Quarter,36.0,91.0,264.0,502.0,25.8,Unclassified,48355.0
150,Ochiltree County,Second Quarter,3.0,11.0,450.0,455.0,-51.9,Unclassified,48357.0
151,Orange County,Second Quarter,11.0,31.0,210.0,523.0,113.5,Unclassified,48361.0
152,Palo Pinto County,Second Quarter,3.0,11.0,22.2,568.0,132.8,Unclassified,48363.0
153,Panola County,Second Quarter,1.0,2.0,0.0,503.0,57.7,Unclassified,48365.0
154,Parker County,Second Quarter,27.0,28.0,7.7,672.0,46.7,Unclassified,48367.0
155,Parmer County,Second Quarter,5.0,13.0,0.0,934.0,13.9,Unclassified,48369.0
156,Pecos County,Second Quarter,2.0,0.0,-100.0,0.0,-100.0,Unclassified,48371.0
157,Polk County,Second Quarter,4.0,2.0,100.0,570.0,26.7,Unclassified,48373.0
158,Potter County,Second Quarter,18.0,28.0,40.0,628.0,45.7,Unclassified,48375.0
159,Rains County,Second Quarter,1.0,,,,,Unclassified,48379.0
160,Randall County,Second Quarter,11.0,28.0,1300.0,594.0,84.5,Unclassified,48381.0
161,Reagan County,Second Quarter,2.0,0.0,,0.0,,Unclassified,48383.0
162,Red River County,Second Quarter,1.0,5.0,-16.7,944.0,42.2,Unclassified,48387.0
163,Reeves County,Second Quarter,2.0,2.0,,549.0,,Unclassified,48389.0
164,Refugio County,Second Quarter,1.0,,,,,Unclassified,48391.0
165,Roberts County,Second Quarter,1.0,1.0,,524.0,,Unclassified,48393.0
166,Robertson County,Second Quarter,7.0,7.0,133.3,512.0,103.2,Unclassified,48395.0
167,Rockwall County,Second Quarter,26.0,73.0,9.0,1019.0,10.3,Unclassified,48397.0
168,Runnels County,Second Quarter,1.0,0.0,,0.0,,Unclassified,48399.0
169,Rusk County,Second Quarter,4.0,12.0,1100.0,244.0,4.7,Unclassified,48401.0
170,Sabine County,Second Quarter,2.0,,,,,Unclassified,48403.0
171,San Augustine County,Second Quarter,1.0,0.0,,659.0,,Unclassified,48405.0
172,San Jacinto County,Second Quarter,8.0,10.0,,130.0,,Unclassified,48407.0
173,San Patricio County,Second Quarter,4.0,9.0,350.0,929.0,346.6,Unclassified,48409.0
174,San Saba County,Second Quarter,1.0,,,,,Unclassified,48411.0
175,Schleicher County,Second Quarter,1.0,3.0,,114.0,,Unclassified,48413.0
176,Shackelford County,Second Quarter,2.0,,,,,Unclassified,48417.0
177,Shelby County,Second Quarter,3.0,6.0,50.0,445.0,-6.5,Unclassified,48419.0
178,Smith County,Second Quarter,21.0,53.0,103.8,386.0,12.5,Unclassified,48423.0
179,Somervell County,Second Quarter,1.0,0.0,,2238.0,,Unclassified,48425.0
180,Starr County,Second Quarter,5.0,8.0,60.0,435.0,32.6,Unclassified,48427.0
181,Stephens County,Second Quarter,1.0,,,,,Unclassified,48429.0
182,Sutton County,Second Quarter,3.0,,,,,Unclassified,48435.0
183,Swisher County,Second Quarter,4.0,,,,,Unclassified,48437.0
184,Tarrant County,Second Quarter,329.0,672.0,,580.0,,Unclassified,48439.0
185,Taylor County,Second Quarter,20.0,69.0,,682.0,,Unclassified,48441.0
186,Terry County,Second Quarter,7.0,10.0,,593.0,,Unclassified,48445.0
187,Titus County,Second Quarter,6.0,15.0,,434.0,,Unclassified,48449.0
188,Tom Green County,Second Quarter,14.0,25.0,,379.0,,Unclassified,48451.0
189,Travis County,Second Quarter,337.0,567.0,,855.0,,Unclassified,48453.0
190,Trinity County,Second Quarter,1.0,0.0,,0.0,,Unclassified,48455.0
191,Tyler County,Second Quarter,8.0,13.0,,179.0,,Unclassified,48457.0
192,Upshur County,Second Quarter,2.0,6.0,,118.0,,Unclassified,48459.0
193,Upton County,Second Quarter,1.0,0.0,,444.0,,Unclassified,48461.0
194,Uvalde County,Second Quarter,5.0,8.0,,333.0,,Unclassified,48463.0
195,Val Verde County,Second Quarter,5.0,8.0,,496.0,,Unclassified,48465.0
196,Van Zandt County,Second Quarter,4.0,12.0,,656.0,,Unclassified,48467.0
197,Victoria County,Second Quarter,9.0,31.0,,805.0,,Unclassified,48469.0
198,Walker County,Second Quarter,8.0,25.0,,825.0,,Unclassified,48471.0
199,Waller County,Second Quarter,8.0,21.0,,964.0,,Unclassified,48473.0
200,Washington County,Second Quarter,14.0,26.0,,812.0,,Unclassified,48477.0
201,Webb County,Second Quarter,29.0,68.0,,423.0,,Unclassified,48479.0
202,Wharton County,Second Quarter,6.0,25.0,,508.0,,Unclassified,48481.0
203,Wichita County,Second Quarter,10.0,15.0,,254.0,,Unclassified,48485.0
204,Wilbarger County,Second Quarter,2.0,3.0,,351.0,,Unclassified,48487.0
205,Willacy County,Second Quarter,3.0,,,,,Unclassified,48489.0
206,Williamson County,Second Quarter,92.0,143.0,,760.0,,Unclassified,48491.0
207,Wilson County,Second Quarter,7.0,6.0,,399.0,,Unclassified,48493.0
208,Winkler County,Second Quarter,1.0,,,,,Unclassified,48495.0
209,Wise County,Second Quarter,7.0,18.0,,397.0,,Unclassified,48497.0
210,Wood County,Second Quarter,4.0,7.0,,601.0,,Unclassified,48499.0
211,Yoakum County,Second Quarter,2.0,2.0,,459.0,,Unclassified,48501.0
212,Young County,Second Quarter,2.0,4.0,,377.0,,Unclassified,48503.0
213, ,,,,,,,,
0,Anderson County,Second Quarter,96.0,561.0,4.5,719.0,-1.2,Other Services,48001.0
1,Andrews County,Second Quarter,34.0,198.0,0.0,892.0,9.4,Other Services,48003.0
2,Angelina County,Second Quarter,141.0,735.0,-0.3,562.0,12.0,Other Services,48005.0
3,Aransas County,Second Quarter,49.0,213.0,-10.1,639.0,-11.4,Other Services,48007.0
4,Archer County,Second Quarter,11.0,44.0,-17.0,661.0,-1.8,Other Services,48009.0
5,Armstrong County,Second Quarter,3.0,,,,,Other Services,48011.0
6,Atascosa County,Second Quarter,62.0,237.0,-8.8,548.0,13.5,Other Services,48013.0
7,Austin County,Second Quarter,59.0,229.0,-7.3,609.0,7.4,Other Services,48015.0
8,Bailey County,Second Quarter,16.0,51.0,24.4,453.0,0.4,Other Services,48017.0
9,Bandera County,Second Quarter,38.0,194.0,17.6,568.0,13.6,Other Services,48019.0
10,Bastrop County,Second Quarter,126.0,504.0,-2.7,616.0,7.9,Other Services,48021.0
11,Baylor County,Second Quarter,14.0,44.0,,492.0,,Other Services,48023.0
12,Bee County,Second Quarter,61.0,270.0,-4.6,648.0,1.9,Other Services,48025.0
13,Bell County,Second Quarter,536.0,3251.0,0.6,515.0,-2.8,Other Services,48027.0
14,Bexar County,Second Quarter,3714.0,25200.0,1.8,627.0,5.4,Other Services,48029.0
15,Blanco County,Second Quarter,20.0,61.0,,639.0,,Other Services,48031.0
16,Borden County,Second Quarter,4.0,10.0,0.0,455.0,18.5,Other Services,48033.0
17,Bosque County,Second Quarter,22.0,55.0,-8.3,530.0,27.4,Other Services,48035.0
18,Bowie County,Second Quarter,199.0,1166.0,0.3,641.0,11.3,Other Services,48037.0
19,Brazoria County,Second Quarter,536.0,3518.0,2.9,662.0,-1.0,Other Services,48039.0
20,Brazos County,Second Quarter,376.0,2247.0,-3.6,622.0,5.1,Other Services,48041.0
21,Brewster County,Second Quarter,24.0,82.0,-4.7,445.0,-5.7,Other Services,48043.0
22,Briscoe County,Second Quarter,3.0,5.0,0.0,467.0,1.5,Other Services,48045.0
23,Brooks County,Second Quarter,9.0,,,,,Other Services,48047.0
24,Brown County,Second Quarter,70.0,318.0,-11.7,426.0,4.2,Other Services,48049.0
25,Burleson County,Second Quarter,30.0,109.0,0.9,613.0,2.9,Other Services,48051.0
26,Burnet County,Second Quarter,99.0,409.0,-2.4,505.0,12.5,Other Services,48053.0
27,Caldwell County,Second Quarter,56.0,199.0,9.3,593.0,0.9,Other Services,48055.0
28,Calhoun County,Second Quarter,35.0,98.0,-14.0,501.0,-4.6,Other Services,48057.0
29,Callahan County,Second Quarter,20.0,58.0,38.1,446.0,-2.6,Other Services,48059.0
30,Cameron County,Second Quarter,506.0,2270.0,-3.7,466.0,3.8,Other Services,48061.0
31,Camp County,Second Quarter,18.0,79.0,54.9,576.0,-14.4,Other Services,48063.0
32,Carson County,Second Quarter,9.0,13.0,-7.1,337.0,25.7,Other Services,48065.0
33,Cass County,Second Quarter,38.0,150.0,17.2,490.0,5.6,Other Services,48067.0
34,Castro County,Second Quarter,28.0,71.0,-20.2,587.0,7.3,Other Services,48069.0
35,Chambers County,Second Quarter,51.0,335.0,18.0,1349.0,8.6,Other Services,48071.0
36,Cherokee County,Second Quarter,47.0,196.0,0.0,533.0,11.3,Other Services,48073.0
37,Childress County,Second Quarter,13.0,68.0,3.0,767.0,12.6,Other Services,48075.0
38,Clay County,Second Quarter,9.0,41.0,-24.1,441.0,-5.0,Other Services,48077.0
39,Cochran County,Second Quarter,3.0,10.0,25.0,538.0,-10.8,Other Services,48079.0
40,Coke County,Second Quarter,5.0,,,,,Other Services,48081.0
41,Coleman County,Second Quarter,16.0,39.0,,550.0,,Other Services,48083.0
42,Collin County,Second Quarter,1635.0,11042.0,8.2,700.0,4.3,Other Services,48085.0
43,Collingsworth County,Second Quarter,8.0,29.0,-12.1,418.0,-5.4,Other Services,48087.0
44,Colorado County,Second Quarter,48.0,124.0,-70.5,450.0,69.2,Other Services,48089.0
45,Comal County,Second Quarter,286.0,1527.0,6.3,579.0,-2.0,Other Services,48091.0
46,Comanche County,Second Quarter,23.0,72.0,,405.0,,Other Services,48093.0
47,Concho County,Second Quarter,7.0,,,,,Other Services,48095.0
48,Cooke County,Second Quarter,54.0,377.0,-6.7,714.0,11.7,Other Services,48097.0
49,Coryell County,Second Quarter,101.0,593.0,-14.9,552.0,-3.8,Other Services,48099.0
50,Cottle County,Second Quarter,6.0,14.0,-33.3,725.0,162.7,Other Services,48101.0
51,Crane County,Second Quarter,3.0,,,,,Other Services,48103.0
52,Crockett County,Second Quarter,18.0,66.0,17.9,666.0,50.0,Other Services,48105.0
53,Crosby County,Second Quarter,9.0,18.0,28.6,407.0,3.8,Other Services,48107.0
54,Culberson County,Second Quarter,8.0,44.0,57.1,673.0,0.7,Other Services,48109.0
55,Dallam County,Second Quarter,31.0,246.0,0.4,737.0,1.7,Other Services,48111.0
56,Dallas County,Second Quarter,7009.0,44028.0,0.7,802.0,5.9,Other Services,48113.0
57,Dawson County,Second Quarter,31.0,117.0,9.3,550.0,6.2,Other Services,48115.0
58,Deaf Smith County,Second Quarter,39.0,212.0,2.4,713.0,2.7,Other Services,48117.0
59,Delta County,Second Quarter,7.0,,,,,Other Services,48119.0
60,Denton County,Second Quarter,1071.0,6060.0,-2.3,644.0,-6.1,Other Services,48121.0
61,DeWitt County,Second Quarter,56.0,175.0,13.6,401.0,5.2,Other Services,48123.0
62,Dickens County,Second Quarter,4.0,14.0,27.3,358.0,-11.4,Other Services,48125.0
63,Dimmit County,Second Quarter,20.0,49.0,-14.0,498.0,1.2,Other Services,48127.0
64,Donley County,Second Quarter,6.0,32.0,-11.1,485.0,5.2,Other Services,48129.0
65,Duval County,Second Quarter,7.0,25.0,-90.0,584.0,-33.4,Other Services,48131.0
66,Eastland County,Second Quarter,38.0,298.0,49.0,647.0,18.3,Other Services,48133.0
67,Ector County,Second Quarter,318.0,2625.0,8.5,856.0,11.3,Other Services,48135.0
68,Edwards County,Second Quarter,3.0,,,,,Other Services,48137.0
69,Ellis County,Second Quarter,211.0,1274.0,1.4,565.0,7.2,Other Services,48139.0
70,El Paso County,Second Quarter,1224.0,6684.0,-4.7,482.0,3.7,Other Services,48141.0
71,Erath County,Second Quarter,78.0,412.0,-7.6,569.0,12.2,Other Services,48143.0
72,Falls County,Second Quarter,15.0,72.0,-21.7,312.0,-47.5,Other Services,48145.0
73,Fannin County,Second Quarter,37.0,136.0,-4.2,530.0,9.3,Other Services,48147.0
74,Fayette County,Second Quarter,61.0,175.0,-2.2,540.0,2.7,Other Services,48149.0
75,Fisher County,Second Quarter,7.0,14.0,40.0,299.0,-27.6,Other Services,48151.0
76,Floyd County,Second Quarter,17.0,54.0,0.0,468.0,0.0,Other Services,48153.0
77,Foard County,Second Quarter,5.0,10.0,11.1,812.0,30.3,Other Services,48155.0
78,Fort Bend County,Second Quarter,1004.0,5785.0,6.1,583.0,1.4,Other Services,48157.0
79,Franklin County,Second Quarter,23.0,,,,,Other Services,48159.0
80,Freestone County,Second Quarter,34.0,115.0,-4.2,532.0,17.2,Other Services,48161.0
81,Frio County,Second Quarter,25.0,59.0,-13.2,463.0,9.2,Other Services,48163.0
82,Gaines County,Second Quarter,39.0,102.0,-1.9,691.0,4.1,Other Services,48165.0
83,Galveston County,Second Quarter,540.0,2993.0,-2.4,619.0,1.6,Other Services,48167.0
84,Garza County,Second Quarter,11.0,29.0,-19.4,401.0,31.5,Other Services,48169.0
85,Gillespie County,Second Quarter,77.0,221.0,-6.8,604.0,8.2,Other Services,48171.0
86,Glasscock County,Second Quarter,3.0,,,,,Other Services,48173.0
87,Goliad County,Second Quarter,9.0,,,,,Other Services,48175.0
88,Gonzales County,Second Quarter,37.0,133.0,-3.6,465.0,3.3,Other Services,48177.0
89,Gray County,Second Quarter,50.0,202.0,-7.8,689.0,-3.5,Other Services,48179.0
90,Grayson County,Second Quarter,256.0,960.0,-3.6,648.0,6.1,Other Services,48181.0
91,Gregg County,Second Quarter,315.0,1779.0,1.6,724.0,3.6,Other Services,48183.0
92,Grimes County,Second Quarter,29.0,96.0,-7.7,662.0,22.8,Other Services,48185.0
93,Guadalupe County,Second Quarter,185.0,1146.0,12.4,548.0,-8.8,Other Services,48187.0
94,Hale County,Second Quarter,60.0,410.0,3.5,481.0,5.9,Other Services,48189.0
95,Hall County,Second Quarter,6.0,19.0,-5.0,583.0,13.4,Other Services,48191.0
96,Hamilton County,Second Quarter,20.0,53.0,3.9,498.0,26.1,Other Services,48193.0
97,Hansford County,Second Quarter,15.0,44.0,-22.8,637.0,3.2,Other Services,48195.0
98,Hardeman County,Second Quarter,12.0,45.0,0.0,333.0,3.4,Other Services,48197.0
99,Hardin County,Second Quarter,59.0,365.0,-31.8,1187.0,-3.3,Other Services,48199.0
100,Harris County,Second Quarter,11698.0,66632.0,2.1,800.0,3.4,Other Services,48201.0
101,Harrison County,Second Quarter,112.0,809.0,5.9,939.0,16.4,Other Services,48203.0
102,Hartley County,Second Quarter,14.0,75.0,11.9,754.0,4.7,Other Services,48205.0
103,Haskell County,Second Quarter,22.0,62.0,0.0,350.0,3.6,Other Services,48207.0
104,Hays County,Second Quarter,315.0,2060.0,6.6,642.0,-0.6,Other Services,48209.0
105,Hemphill County,Second Quarter,15.0,33.0,-13.2,513.0,9.9,Other Services,48211.0
106,Henderson County,Second Quarter,93.0,415.0,3.5,583.0,3.0,Other Services,48213.0
107,Hidalgo County,Second Quarter,658.0,4023.0,3.1,517.0,3.4,Other Services,48215.0
108,Hill County,Second Quarter,45.0,191.0,15.8,438.0,-3.9,Other Services,48217.0
109,Hockley County,Second Quarter,38.0,820.0,-2.1,520.0,1.4,Other Services,48219.0
110,Hood County,Second Quarter,103.0,606.0,-1.1,476.0,6.7,Other Services,48221.0
111,Hopkins County,Second Quarter,55.0,234.0,-6.4,558.0,5.9,Other Services,48223.0
112,Houston County,Second Quarter,64.0,241.0,9.0,626.0,-2.6,Other Services,48225.0
113,Howard County,Second Quarter,64.0,396.0,-1.0,658.0,10.4,Other Services,48227.0
114,Hudspeth County,Second Quarter,4.0,9.0,12.5,265.0,-21.4,Other Services,48229.0
115,Hunt County,Second Quarter,103.0,445.0,-2.4,538.0,7.2,Other Services,48231.0
116,Hutchinson County,Second Quarter,40.0,315.0,-0.3,904.0,2.5,Other Services,48233.0
117,Irion County,Second Quarter,6.0,10.0,11.1,376.0,-4.6,Other Services,48235.0
118,Jack County,Second Quarter,14.0,34.0,,487.0,,Other Services,48237.0
119,Jackson County,Second Quarter,31.0,108.0,1.9,425.0,-4.1,Other Services,48239.0
120,Jasper County,Second Quarter,45.0,190.0,0.0,465.0,6.4,Other Services,48241.0
121,Jeff Davis County,Second Quarter,6.0,34.0,13.3,390.0,6.8,Other Services,48243.0
122,Jefferson County,Second Quarter,465.0,4137.0,3.9,876.0,2.1,Other Services,48245.0
123,Jim Hogg County,Second Quarter,5.0,,,,,Other Services,48247.0
124,Jim Wells County,Second Quarter,58.0,236.0,6.3,542.0,-6.6,Other Services,48249.0
125,Johnson County,Second Quarter,259.0,1434.0,-9.4,659.0,-17.4,Other Services,48251.0
126,Jones County,Second Quarter,22.0,81.0,44.6,423.0,-1.4,Other Services,48253.0
127,Karnes County,Second Quarter,23.0,51.0,-12.1,525.0,1.2,Other Services,48255.0
128,Kaufman County,Second Quarter,144.0,890.0,11.4,853.0,7.0,Other Services,48257.0
129,Kendall County,Second Quarter,114.0,639.0,27.3,555.0,-0.5,Other Services,48259.0
130,Kenedy County,Second Quarter,5.0,13.0,0.0,395.0,-21.9,Other Services,48261.0
131,Kent County,Second Quarter,1.0,,,,,Other Services,48263.0
132,Kerr County,Second Quarter,134.0,630.0,-17.4,627.0,21.3,Other Services,48265.0
133,Kimble County,Second Quarter,12.0,63.0,0.0,396.0,2.1,Other Services,48267.0
134,King County,Second Quarter,3.0,6.0,0.0,244.0,10.4,Other Services,48269.0
135,Kinney County,Second Quarter,7.0,74.0,-11.9,380.0,-4.0,Other Services,48271.0
136,Kleberg County,Second Quarter,47.0,268.0,3.5,628.0,-0.2,Other Services,48273.0
137,Knox County,Second Quarter,10.0,11.0,-56.0,443.0,30.7,Other Services,48275.0
138,Lamar County,Second Quarter,83.0,447.0,0.0,576.0,-0.3,Other Services,48277.0
139,Lamb County,Second Quarter,23.0,65.0,-11.0,424.0,17.8,Other Services,48279.0
140,Lampasas County,Second Quarter,37.0,159.0,-9.7,501.0,7.1,Other Services,48281.0
141,La Salle County,Second Quarter,8.0,22.0,-4.3,486.0,-18.2,Other Services,48283.0
142,Lavaca County,Second Quarter,42.0,129.0,-2.3,505.0,5.2,Other Services,48285.0
143,Lee County,Second Quarter,36.0,130.0,-12.2,453.0,2.3,Other Services,48287.0
144,Leon County,Second Quarter,24.0,145.0,-4.0,439.0,2.1,Other Services,48289.0
145,Liberty County,Second Quarter,85.0,371.0,-0.3,796.0,-1.7,Other Services,48291.0
146,Limestone County,Second Quarter,25.0,136.0,11.5,508.0,-0.8,Other Services,48293.0
147,Lipscomb County,Second Quarter,8.0,11.0,0.0,506.0,15.0,Other Services,48295.0
148,Live Oak County,Second Quarter,15.0,78.0,0.0,703.0,21.8,Other Services,48297.0
149,Llano County,Second Quarter,49.0,133.0,-0.7,529.0,2.1,Other Services,48299.0
150,Lubbock County,Second Quarter,679.0,4444.0,0.4,613.0,5.0,Other Services,48303.0
151,Lynn County,Second Quarter,7.0,20.0,-9.1,503.0,-21.3,Other Services,48305.0
152,McCulloch County,Second Quarter,26.0,69.0,0.0,395.0,-1.0,Other Services,48307.0
153,McLennan County,Second Quarter,464.0,2781.0,-1.5,576.0,-1.5,Other Services,48309.0
154,McMullen County,Second Quarter,7.0,10.0,42.9,473.0,7.3,Other Services,48311.0
155,Madison County,Second Quarter,19.0,105.0,-17.3,673.0,7.9,Other Services,48313.0
156,Marion County,Second Quarter,16.0,76.0,,515.0,,Other Services,48315.0
157,Martin County,Second Quarter,14.0,37.0,0.0,858.0,34.9,Other Services,48317.0
158,Mason County,Second Quarter,13.0,32.0,-5.9,448.0,2.3,Other Services,48319.0
159,Matagorda County,Second Quarter,70.0,434.0,4.6,816.0,0.5,Other Services,48321.0
160,Maverick County,Second Quarter,36.0,139.0,1.5,376.0,1.6,Other Services,48323.0
161,Medina County,Second Quarter,54.0,189.0,-0.5,578.0,9.7,Other Services,48325.0
162,Menard County,Second Quarter,5.0,13.0,8.3,281.0,-4.7,Other Services,48327.0
163,Midland County,Second Quarter,486.0,2798.0,12.9,809.0,8.3,Other Services,48329.0
164,Milam County,Second Quarter,39.0,96.0,-11.9,583.0,12.3,Other Services,48331.0
165,Mills County,Second Quarter,9.0,27.0,,537.0,,Other Services,48333.0
166,Mitchell County,Second Quarter,9.0,27.0,42.1,411.0,-31.6,Other Services,48335.0
167,Montague County,Second Quarter,40.0,149.0,7.2,534.0,2.3,Other Services,48337.0
168,Montgomery County,Second Quarter,883.0,5932.0,3.9,618.0,1.8,Other Services,48339.0
169,Moore County,Second Quarter,36.0,190.0,0.0,474.0,5.6,Other Services,48341.0
170,Morris County,Second Quarter,18.0,71.0,7.6,579.0,6.0,Other Services,48343.0
171,Motley County,Second Quarter,5.0,14.0,16.7,355.0,-9.9,Other Services,48345.0
172,Nacogdoches County,Second Quarter,111.0,538.0,1.1,517.0,-1.5,Other Services,48347.0
173,Navarro County,Second Quarter,70.0,302.0,-10.4,499.0,13.7,Other Services,48349.0
174,Newton County,Second Quarter,4.0,6.0,50.0,667.0,-31.5,Other Services,48351.0
175,Nolan County,Second Quarter,23.0,230.0,-9.8,1105.0,6.3,Other Services,48353.0
176,Nueces County,Second Quarter,674.0,4550.0,-1.8,614.0,0.8,Other Services,48355.0
177,Ochiltree County,Second Quarter,34.0,100.0,-9.1,562.0,-1.7,Other Services,48357.0
178,Oldham County,Second Quarter,3.0,6.0,-14.3,464.0,4.5,Other Services,48359.0
179,Orange County,Second Quarter,100.0,507.0,-4.0,635.0,5.7,Other Services,48361.0
180,Palo Pinto County,Second Quarter,46.0,236.0,-4.1,484.0,23.8,Other Services,48363.0
181,Panola County,Second Quarter,30.0,117.0,-7.1,575.0,1.1,Other Services,48365.0
182,Parker County,Second Quarter,185.0,1121.0,-2.9,540.0,-1.3,Other Services,48367.0
